# Time Mag MagErr
3046.531815 0.014525 0.000846
3046.534129 0.018949 0.000848
3046.536444 0.023378 0.000851
3046.538759 0.027772 0.000852
3046.541074 0.031680 0.000854
3046.543388 0.035212 0.000856
3046.545703 0.041364 0.000859
3046.548018 0.044455 0.000860
3046.550333 0.048345 0.000862
3046.552648 0.052544 0.000864
3046.554962 0.057430 0.000867
3046.557277 0.059527 0.000867
3046.559592 0.065208 0.000870
3046.561907 0.069248 0.000872
3046.564221 0.072148 0.000874
3046.566536 0.074731 0.000875
3046.568851 0.079392 0.000877
3046.571166 0.081258 0.000878
3046.573481 0.085224 0.000880
3046.575795 0.087777 0.000882
3046.578110 0.089606 0.000882
3046.580425 0.092119 0.000883
3046.582740 0.094212 0.000885
3046.585054 0.094540 0.000885
3046.587369 0.096128 0.000886
3046.589684 0.097558 0.000886
3046.591999 0.098666 0.000887
3046.594314 0.102452 0.000889
3046.596628 0.102869 0.000889
3046.598943 0.102879 0.000889
3046.601258 0.102768 0.000889
3046.603573 0.100349 0.000888
3046.605887 0.100572 0.000888
3046.608202 0.098733 0.000887
3046.610517 0.097150 0.000887
3046.612832 0.095358 0.000886
3046.615147 0.091639 0.000883
3046.617461 0.088551 0.000882
3046.619776 0.083955 0.000879
3046.622091 0.078428 0.000877
3046.624406 0.074615 0.000875
3046.626721 0.068397 0.000872
3046.629035 0.061770 0.000869
3046.631350 0.055373 0.000866
3046.633665 0.048698 0.000863
3046.635980 0.042290 0.000859
3046.638294 0.033724 0.000855
3046.640609 0.024235 0.000851
3046.642924 0.020272 0.000849
3046.645239 0.012100 0.000845
3046.647554 0.003521 0.000841
3046.649868 -0.001189 0.000839
3046.652183 -0.006769 0.000836
3046.654498 -0.012177 0.000834
3046.656813 -0.017425 0.000831
3046.659127 -0.022533 0.000829
3046.661442 -0.027475 0.000827
3046.663757 -0.032523 0.000824
3046.666072 -0.036946 0.000822
3046.668387 -0.042367 0.000820
3046.670701 -0.044396 0.000819
3046.673016 -0.048251 0.000817
3046.675331 -0.052101 0.000815
3046.677646 -0.056403 0.000814
3046.679960 -0.058983 0.000812
3046.682275 -0.060589 0.000811
3046.684590 -0.063695 0.000810
3046.686905 -0.067759 0.000808
3046.689220 -0.070324 0.000807
3046.691534 -0.073854 0.000805
3046.693849 -0.076883 0.000804
3046.696164 -0.077247 0.000804
3046.698479 -0.081240 0.000802
3046.700794 -0.082235 0.000802
3046.703108 -0.084855 0.000801
3046.705423 -0.088262 0.000800
3046.707738 -0.089332 0.000799
3046.710053 -0.089531 0.000799
3046.712367 -0.089009 0.000799
3046.714682 -0.089646 0.000799
3046.716997 -0.088790 0.000799
3046.719312 -0.088114 0.000799
3046.721627 -0.085083 0.000801
3046.723941 -0.084082 0.000801
3046.726256 -0.081291 0.000802
3046.728571 -0.080382 0.000803
3046.730886 -0.078322 0.000804
3046.733200 -0.073553 0.000806
3046.735515 -0.069507 0.000808
3046.737830 -0.066301 0.000809
3046.740145 -0.063246 0.000811
3046.742460 -0.058863 0.000812
3046.744774 -0.053821 0.000815
3046.747089 -0.050164 0.000816
3046.749404 -0.045985 0.000818
3046.751719 -0.040311 0.000821
3046.754033 -0.036267 0.000823
3046.756348 -0.031207 0.000825
3046.758663 -0.026577 0.000827
3046.760978 -0.023805 0.000828
3046.763293 -0.017552 0.000831
3046.765607 -0.012642 0.000833
3046.767922 -0.009260 0.000835
3046.770237 -0.005596 0.000837
3046.772552 -0.001458 0.000839
3046.774866 0.003803 0.000841
3046.777181 0.007965 0.000843
3046.779496 0.012151 0.000845
3046.781811 0.016233 0.000847
3046.784126 0.020684 0.000849
3046.786440 0.023874 0.000851
3046.788755 0.027756 0.000852
3046.791070 0.030735 0.000854
3046.793385 0.034720 0.000856
3046.795700 0.038062 0.000858
3046.798014 0.042311 0.000859
3046.800329 0.044722 0.000860
3046.802644 0.048773 0.000862
3046.804959 0.051417 0.000864
3046.807273 0.052893 0.000864
3046.809588 0.056433 0.000866
3046.811903 0.059451 0.000868
3046.814218 0.062787 0.000869
3046.816533 0.065402 0.000871
3046.818847 0.067899 0.000872
3046.821162 0.071380 0.000874
3046.823477 0.071743 0.000874
3046.825792 0.074209 0.000875
3046.828106 0.077466 0.000876
3046.830421 0.077865 0.000876
3046.832736 0.080200 0.000878
3046.835051 0.082935 0.000879
3046.837366 0.082975 0.000879
3046.839680 0.086392 0.000881
3046.841995 0.086937 0.000882
3046.844310 0.089546 0.000882
3046.846625 0.087728 0.000882
3046.848939 0.088680 0.000882
3046.851254 0.089754 0.000882
3046.853569 0.088558 0.000882
3046.855884 0.086964 0.000881
3046.858199 0.086354 0.000881
3046.860513 0.088587 0.000882
3046.862828 0.084449 0.000880
3046.865143 0.084664 0.000880
3046.867458 0.082813 0.000879
3046.869772 0.076771 0.000876
3046.872087 0.073764 0.000874
3046.874402 0.072147 0.000874
3046.876717 0.066317 0.000871
3046.879032 0.064133 0.000870
3046.881346 0.058161 0.000867
3046.883661 0.056216 0.000866
3046.885976 0.051792 0.000864
3046.888291 0.045083 0.000860
3046.890606 0.039155 0.000858
3046.892920 0.034502 0.000856
3046.895235 0.029404 0.000853
3046.897550 0.023396 0.000850
3046.899865 0.017288 0.000847
3046.902179 0.010461 0.000844
3046.904494 0.004804 0.000842
3046.906809 -0.003765 0.000837
3046.909124 -0.008012 0.000836
3046.911439 -0.012428 0.000834
3046.913753 -0.018941 0.000830
3046.916068 -0.021472 0.000829
3046.918383 -0.026678 0.000827
3046.920698 -0.028734 0.000826
3046.923012 -0.034738 0.000823
3046.925327 -0.038653 0.000821
3046.927642 -0.040694 0.000820
3046.929957 -0.044600 0.000819
3046.932272 -0.047726 0.000817
3046.934586 -0.052644 0.000815
3046.936901 -0.056941 0.000813
3046.939216 -0.061692 0.000811
3046.941531 -0.065460 0.000810
3046.943845 -0.067746 0.000808
3046.946160 -0.073460 0.000806
3046.948475 -0.075676 0.000804
3046.950790 -0.077491 0.000804
3046.953105 -0.081914 0.000802
3046.955419 -0.081771 0.000802
3046.957734 -0.085211 0.000801
3046.960049 -0.085729 0.000800
3046.962364 -0.087366 0.000800
3046.964678 -0.087777 0.000799
3046.966993 -0.086793 0.000800
3046.969308 -0.086376 0.000800
3046.971623 -0.086532 0.000800
3046.973938 -0.085577 0.000800
3046.976252 -0.083533 0.000801
3046.978567 -0.083427 0.000801
3046.980882 -0.082438 0.000802
3046.983197 -0.079377 0.000803
3046.985512 -0.079297 0.000803
3046.987826 -0.075795 0.000805
3046.990141 -0.072598 0.000806
3046.992456 -0.069703 0.000807
3046.994771 -0.068069 0.000808
3046.997085 -0.064272 0.000810
3046.999400 -0.062642 0.000810
3047.001715 -0.058379 0.000813
3047.004030 -0.054566 0.000814
3047.006345 -0.050928 0.000816
3047.008659 -0.047630 0.000817
3047.010974 -0.041932 0.000820
3047.013289 -0.039212 0.000821
3047.015604 -0.031646 0.000825
3047.017918 -0.027727 0.000826
3047.020233 -0.023792 0.000828
3047.022548 -0.017145 0.000831
3047.024863 -0.011875 0.000834
3047.027178 -0.008656 0.000835
3047.029492 -0.001359 0.000839
3047.031807 0.003176 0.000841
3047.034122 0.007691 0.000843
3047.036437 0.014149 0.000846
3047.038751 0.018508 0.000848
3047.041066 0.023015 0.000850
3047.043381 0.027069 0.000852
3047.045696 0.031343 0.000854
3047.048011 0.036134 0.000856
3047.050325 0.042077 0.000859
3047.052640 0.045998 0.000861
3047.054955 0.050511 0.000863
3047.057270 0.052946 0.000864
3047.059584 0.059777 0.000868
3047.061899 0.062482 0.000869
3047.064214 0.065117 0.000870
3047.066529 0.068694 0.000872
3047.068844 0.071314 0.000873
3047.071158 0.074254 0.000875
3047.073473 0.079120 0.000877
3047.075788 0.082671 0.000879
3047.078103 0.084601 0.000880
3047.080417 0.086190 0.000880
3047.082732 0.088609 0.000882
3047.085047 0.092050 0.000884
3047.087362 0.092902 0.000884
3047.089677 0.094676 0.000884
3047.091991 0.099010 0.000887
3047.094306 0.099037 0.000887
3047.096621 0.100991 0.000888
3047.098936 0.103061 0.000889
3047.101251 0.102603 0.000889
3047.103565 0.103765 0.000889
3047.105880 0.102856 0.000889
3047.108195 0.103430 0.000889
3047.110510 0.101483 0.000888
3047.112824 0.101059 0.000888
3047.115139 0.100836 0.000888
3047.117454 0.099162 0.000887
3047.119769 0.096436 0.000886
3047.122084 0.093802 0.000884
3047.124398 0.089548 0.000882
3047.126713 0.086460 0.000881
3047.129028 0.081175 0.000878
3047.131343 0.077438 0.000876
3047.133657 0.073285 0.000874
3047.135972 0.065512 0.000871
3047.138287 0.059502 0.000867
3047.140602 0.051174 0.000864
3047.142917 0.044717 0.000860
3047.145231 0.036060 0.000856
3047.147546 0.027889 0.000852
3047.149861 0.020311 0.000849
3047.152176 0.012001 0.000845
3047.154490 0.004007 0.000841
3047.156805 -0.004735 0.000837
3047.159120 -0.009537 0.000835
3047.161435 -0.016050 0.000832
3047.163750 -0.021716 0.000829
3047.166064 -0.027327 0.000826
3047.168379 -0.034047 0.000823
3047.170694 -0.035496 0.000823
3047.173009 -0.039300 0.000821
3047.175323 -0.043571 0.000819
3047.177638 -0.046627 0.000818
3047.179953 -0.050688 0.000816
3047.182268 -0.053655 0.000814
3047.184583 -0.054532 0.000814
3047.186897 -0.057824 0.000813
3047.189212 -0.059926 0.000812
3047.191527 -0.061410 0.000811
3047.193842 -0.063697 0.000810
3047.196156 -0.066195 0.000809
3047.198471 -0.067136 0.000808
3047.200786 -0.069390 0.000808
3047.203101 -0.071119 0.000806
3047.205416 -0.072722 0.000806
3047.207730 -0.073298 0.000806
3047.210045 -0.076271 0.000804
3047.212360 -0.078288 0.000804
3047.214675 -0.079070 0.000803
3047.216990 -0.080940 0.000802
3047.219304 -0.080057 0.000803
3047.221619 -0.079626 0.000803
3047.223934 -0.080912 0.000802
3047.226249 -0.080102 0.000803
3047.228563 -0.080566 0.000803
3047.230878 -0.080165 0.000803
3047.233193 -0.078459 0.000803
3047.235508 -0.077730 0.000804
3047.237823 -0.075256 0.000805
3047.240137 -0.075275 0.000805
3047.242452 -0.073266 0.000806
3047.244767 -0.068705 0.000808
3047.247082 -0.067365 0.000809
3047.249396 -0.066081 0.000809
3047.251711 -0.062491 0.000811
3047.254026 -0.060170 0.000811
3047.256341 -0.056552 0.000813
3047.258656 -0.051282 0.000816
3047.260970 -0.047409 0.000818
3047.263285 -0.045219 0.000818
3047.265600 -0.039962 0.000820
3047.267915 -0.035758 0.000823
3047.270229 -0.033867 0.000824
3047.272544 -0.028183 0.000826
3047.274859 -0.023522 0.000828
3047.277174 -0.017905 0.000831
3047.279489 -0.014299 0.000832
3047.281803 -0.010025 0.000835
3047.284118 -0.004753 0.000837
3047.286433 -0.000910 0.000839
3047.288748 0.005429 0.000842
3047.291062 0.008941 0.000843
3047.293377 0.012667 0.000845
3047.295692 0.017710 0.000848
3047.298007 0.022380 0.000850
3047.300322 0.025880 0.000851
3047.302636 0.030374 0.000853
3047.304951 0.034249 0.000855
3047.307266 0.038449 0.000858
3047.309581 0.044448 0.000860
3047.311895 0.047667 0.000862
3047.314210 0.050636 0.000863
3047.316525 0.054830 0.000866
3047.318840 0.056909 0.000866
3047.321155 0.061870 0.000869
3047.323469 0.064335 0.000870
3047.325784 0.067089 0.000871
3047.328099 0.070014 0.000873
3047.330414 0.074098 0.000875
3047.332728 0.078741 0.000877
3047.335043 0.081174 0.000878
3047.337358 0.083071 0.000879
3047.339673 0.087297 0.000881
3047.341988 0.086596 0.000881
3047.344302 0.090018 0.000882
3047.346617 0.093868 0.000884
3047.348932 0.095524 0.000885
3047.351247 0.096031 0.000885
3047.353562 0.099563 0.000887
3047.355876 0.099261 0.000887
3047.358191 0.098957 0.000887
3047.360506 0.101225 0.000888
3047.362821 0.101593 0.000888
3047.365135 0.101156 0.000888
3047.367450 0.098845 0.000887
3047.369765 0.099878 0.000887
3047.372080 0.099201 0.000887
3047.374395 0.096236 0.000886
3047.376709 0.094197 0.000885
3047.379024 0.091143 0.000883
3047.381339 0.088277 0.000882
3047.383654 0.083244 0.000879
3047.385968 0.080549 0.000878
3047.388283 0.076729 0.000876
3047.390598 0.072425 0.000874
3047.392913 0.066935 0.000871
3047.395228 0.060994 0.000869
3047.397542 0.055439 0.000866
3047.399857 0.049264 0.000863
3047.402172 0.042934 0.000860
3047.404487 0.037073 0.000857
3047.406801 0.031146 0.000854
3047.409116 0.025368 0.000851
3047.411431 0.019738 0.000848
3047.413746 0.013984 0.000846
3047.416061 0.010357 0.000844
3047.418375 0.004456 0.000841
3047.420690 -0.002792 0.000838
3047.423005 -0.005951 0.000837
3047.425320 -0.014126 0.000833
3047.427634 -0.021124 0.000829
3047.429949 -0.027475 0.000827
3047.432264 -0.033025 0.000824
3047.434579 -0.037399 0.000822
3047.436894 -0.042492 0.000820
3047.439208 -0.049712 0.000816
3047.441523 -0.051453 0.000816
3047.443838 -0.057185 0.000813
3047.446153 -0.062102 0.000811
3047.448467 -0.067651 0.000808
3047.450782 -0.072222 0.000806
3047.453097 -0.076376 0.000805
3047.455412 -0.079925 0.000803
3047.457727 -0.083158 0.000801
3047.460041 -0.086330 0.000800
3047.462356 -0.090435 0.000798
3047.464671 -0.091336 0.000798
3047.466986 -0.095795 0.000796
3047.469300 -0.096814 0.000796
3047.471615 -0.097884 0.000795
3047.473930 -0.098790 0.000795
3047.476245 -0.099087 0.000794
3047.478560 -0.098850 0.000795
3047.480874 -0.099004 0.000794
3047.483189 -0.097247 0.000795
3047.485504 -0.095825 0.000796
3047.487819 -0.094658 0.000796
3047.490134 -0.091565 0.000798
3047.492448 -0.088361 0.000799
3047.494763 -0.086602 0.000800
3047.497078 -0.083520 0.000801
3047.499393 -0.079519 0.000803
3047.501707 -0.076453 0.000805
3047.504022 -0.072026 0.000806
3047.506337 -0.068690 0.000808
3047.508652 -0.064717 0.000810
3047.510967 -0.059818 0.000812
3047.513281 -0.056950 0.000813
3047.515596 -0.050340 0.000816
3047.517911 -0.046826 0.000817
3047.520226 -0.039865 0.000821
3047.522540 -0.036702 0.000822
3047.524855 -0.032505 0.000824
3047.527170 -0.026279 0.000827
3047.529485 -0.022804 0.000828
3047.531800 -0.017070 0.000831
3047.534114 -0.012527 0.000834
3047.536429 -0.008103 0.000835
3047.538744 -0.001704 0.000838
3047.541059 0.001616 0.000840
3047.543373 0.008944 0.000843
3047.545688 0.012934 0.000845
3047.548003 0.016972 0.000847
3047.550318 0.020604 0.000849
3047.552633 0.025644 0.000851
3047.554947 0.027319 0.000852
3047.557262 0.032665 0.000855
3047.559577 0.037537 0.000857
3047.561892 0.041395 0.000859
3047.564206 0.045476 0.000861
3047.566521 0.048097 0.000862
3047.568836 0.052929 0.000865
3047.571151 0.057264 0.000866
3047.573466 0.060569 0.000868
3047.575780 0.062408 0.000869
3047.578095 0.066490 0.000871
3047.580410 0.068183 0.000872
3047.582725 0.071410 0.000873
3047.585039 0.072358 0.000874
3047.587354 0.074922 0.000875
3047.589669 0.076659 0.000876
3047.591984 0.080940 0.000878
3047.594299 0.085393 0.000881
3047.596613 0.085515 0.000880
3047.598928 0.087698 0.000881
3047.601243 0.090505 0.000883
3047.603558 0.092736 0.000884
3047.605872 0.093459 0.000884
3047.608187 0.094864 0.000885
3047.610502 0.096686 0.000886
3047.612817 0.096706 0.000886
3047.615132 0.098520 0.000887
3047.617446 0.096195 0.000885
3047.619761 0.097228 0.000886
3047.622076 0.098579 0.000887
3047.624391 0.096374 0.000886
3047.626705 0.095648 0.000885
3047.629020 0.093118 0.000884
3047.631335 0.093253 0.000884
3047.633650 0.088465 0.000882
3047.635965 0.086793 0.000881
3047.638279 0.082108 0.000879
3047.640594 0.079014 0.000877
3047.642909 0.074021 0.000875
3047.645224 0.068064 0.000872
3047.647538 0.061880 0.000869
3047.649853 0.056834 0.000866
3047.652168 0.050251 0.000863
3047.654483 0.044615 0.000860
3047.656798 0.037731 0.000857
3047.659112 0.029629 0.000853
3047.661427 0.022080 0.000850
3047.663742 0.015440 0.000846
3047.666057 0.009652 0.000844
3047.668372 0.003870 0.000841
3047.670686 -0.001604 0.000839
3047.673001 -0.005811 0.000836
3047.675316 -0.009138 0.000835
3047.677631 -0.015224 0.000832
3047.679945 -0.019994 0.000830
3047.682260 -0.024720 0.000828
3047.684575 -0.027835 0.000826
3047.686890 -0.029404 0.000826
3047.689205 -0.034198 0.000824
3047.691519 -0.036906 0.000822
3047.693834 -0.042063 0.000820
3047.696149 -0.045115 0.000819
3047.698464 -0.049293 0.000817
3047.700778 -0.053401 0.000815
3047.703093 -0.057174 0.000813
3047.705408 -0.060136 0.000812
3047.707723 -0.063480 0.000810
3047.710038 -0.065198 0.000810
3047.712352 -0.067056 0.000809
3047.714667 -0.070490 0.000807
3047.716982 -0.071030 0.000807
3047.719297 -0.072609 0.000806
3047.721611 -0.075309 0.000805
3047.723926 -0.076197 0.000805
3047.726241 -0.077360 0.000804
3047.728556 -0.078954 0.000803
3047.730871 -0.079022 0.000803
3047.733185 -0.079458 0.000804
3047.735500 -0.079568 0.000803
3047.737815 -0.082384 0.000802
3047.740130 -0.080478 0.000802
3047.742444 -0.081303 0.000802
3047.744759 -0.081753 0.000802
3047.747074 -0.083506 0.000801
3047.749389 -0.082326 0.000802
3047.751704 -0.081393 0.000802
3047.754018 -0.080904 0.000803
3047.756333 -0.076689 0.000805
3047.758648 -0.076236 0.000805
3047.760963 -0.075785 0.000805
3047.763277 -0.071964 0.000807
3047.765592 -0.069963 0.000807
3047.767907 -0.065604 0.000809
3047.770222 -0.063348 0.000810
3047.772537 -0.059053 0.000812
3047.774851 -0.055178 0.000814
3047.777166 -0.052095 0.000816
3047.779481 -0.045769 0.000818
3047.781796 -0.040821 0.000820
3047.784110 -0.035640 0.000823
3047.786425 -0.033707 0.000824
3047.788740 -0.026881 0.000827
3047.791055 -0.023353 0.000828
3047.793370 -0.016891 0.000831
3047.795684 -0.012974 0.000833
3047.797999 -0.007396 0.000836
3047.800314 -0.001486 0.000839
3047.802629 0.003740 0.000841
3047.804943 0.007599 0.000843
3047.807258 0.013052 0.000845
3047.809573 0.018014 0.000848
3047.811888 0.022116 0.000850
3047.814203 0.028641 0.000853
3047.816517 0.033776 0.000856
3047.818832 0.037794 0.000857
3047.821147 0.040068 0.000858
3047.823462 0.047561 0.000862
3047.825776 0.050395 0.000863
3047.828091 0.053199 0.000864
3047.830406 0.057243 0.000866
3047.832721 0.061068 0.000868
3047.835036 0.063845 0.000870
3047.837350 0.070389 0.000873
3047.839665 0.073357 0.000875
3047.841980 0.077792 0.000876
3047.844295 0.078875 0.000877
3047.846609 0.082260 0.000879
3047.848924 0.084303 0.000880
3047.851239 0.088809 0.000882
3047.853554 0.090080 0.000883
3047.855869 0.093845 0.000884
3047.858183 0.096901 0.000886
3047.860498 0.096920 0.000886
3047.862813 0.097977 0.000886
3047.865128 0.101068 0.000888
3047.867443 0.101084 0.000888
3047.869757 0.102746 0.000889
3047.872072 0.104250 0.000890
3047.874387 0.103575 0.000889
3047.876702 0.103233 0.000889
3047.879016 0.101805 0.000888
3047.881331 0.101975 0.000888
3047.883646 0.100158 0.000888
3047.885961 0.098135 0.000887
3047.888276 0.094623 0.000885
3047.890590 0.090664 0.000883
3047.892905 0.087030 0.000881
3047.895220 0.086011 0.000881
3047.897535 0.079675 0.000877
3047.899849 0.073406 0.000875
3047.902164 0.065782 0.000871
3047.904479 0.061316 0.000868
3047.906794 0.053648 0.000865
3047.909109 0.046447 0.000861
3047.911423 0.041433 0.000859
3047.913738 0.034033 0.000855
3047.916053 0.026258 0.000852
3047.918368 0.018518 0.000848
3047.920682 0.013667 0.000846
3047.922997 0.003810 0.000841
3047.925312 -0.002318 0.000838
3047.927627 -0.006232 0.000836
3047.929942 -0.013401 0.000833
3047.932256 -0.018077 0.000831
3047.934571 -0.023811 0.000828
3047.936886 -0.027668 0.000827
3047.939201 -0.032627 0.000824
3047.941515 -0.034836 0.000823
3047.943830 -0.041133 0.000820
3047.946145 -0.043467 0.000819
3047.948460 -0.046720 0.000818
3047.950775 -0.052286 0.000815
3047.953089 -0.054340 0.000814
3047.955404 -0.057302 0.000813
3047.957719 -0.060792 0.000811
3047.960034 -0.062936 0.000810
3047.962348 -0.066577 0.000809
3047.964663 -0.068425 0.000808
3047.966978 -0.071783 0.000807
3047.969293 -0.073748 0.000806
3047.971608 -0.075394 0.000805
3047.973922 -0.077718 0.000804
3047.976237 -0.077120 0.000804
3047.978552 -0.079687 0.000803
3047.980867 -0.083837 0.000801
3047.983181 -0.082170 0.000802
3047.985496 -0.083870 0.000801
3047.987811 -0.084006 0.000801
3047.990126 -0.084741 0.000801
3047.992441 -0.082538 0.000802
3047.994755 -0.083154 0.000801
3047.997070 -0.082889 0.000802
3047.999385 -0.079764 0.000803
3048.001700 -0.079819 0.000803
3048.004014 -0.077533 0.000804
3048.006329 -0.075899 0.000805
3048.008644 -0.073570 0.000806
3048.010959 -0.070056 0.000808
3048.013274 -0.070729 0.000807
3048.015588 -0.063484 0.000810
3048.017903 -0.059861 0.000812
3048.020218 -0.055782 0.000814
3048.022533 -0.051605 0.000816
3048.024847 -0.048015 0.000817
3048.027162 -0.044191 0.000819
3048.029477 -0.040230 0.000821
3048.031792 -0.033148 0.000824
3048.034107 -0.030308 0.000826
3048.036421 -0.026083 0.000827
3048.038736 -0.021377 0.000830
3048.041051 -0.017140 0.000831
3048.043366 -0.012835 0.000833
3048.045680 -0.008895 0.000835
3048.047995 -0.005364 0.000837
3048.050310 0.001915 0.000840
3048.052625 0.004891 0.000842
3048.054940 0.009201 0.000844
3048.057254 0.011965 0.000845
3048.059569 0.016808 0.000847
3048.061884 0.018926 0.000848
3048.064199 0.023063 0.000850
3048.066513 0.028702 0.000853
3048.068828 0.031563 0.000854
3048.071143 0.034130 0.000855
3048.073458 0.038582 0.000858
3048.075773 0.040503 0.000859
3048.078087 0.043331 0.000860
3048.080402 0.044994 0.000861
3048.082717 0.049989 0.000863
3048.085032 0.052466 0.000865
3048.087346 0.056416 0.000867
3048.089661 0.058435 0.000867
3048.091976 0.061746 0.000869
3048.094291 0.064292 0.000870
3048.096606 0.067635 0.000872
3048.098920 0.069751 0.000873
3048.101235 0.070964 0.000874
3048.103550 0.075738 0.000876
3048.105865 0.078580 0.000877
3048.108179 0.080270 0.000878
3048.110494 0.081707 0.000879
3048.112809 0.082679 0.000879
3048.332713 0.051595 0.000864
3048.335028 0.056738 0.000867
3048.337343 0.061036 0.000869
3048.339657 0.064397 0.000871
3048.341972 0.068832 0.000873
3048.344287 0.071558 0.000874
3048.346602 0.073600 0.000875
3048.348916 0.075896 0.000877
3048.351231 0.079197 0.000878
3048.353546 0.082268 0.000879
3048.355861 0.083970 0.000881
3048.358176 0.086137 0.000882
3048.360490 0.089101 0.000883
3048.362805 0.091392 0.000884
3048.365120 0.093775 0.000885
3048.367435 0.095000 0.000885
3048.369749 0.096620 0.000886
3048.372064 0.098466 0.000887
3048.374379 0.099558 0.000888
3048.376694 0.099472 0.000888
3048.379009 0.100556 0.000889
3048.381323 0.101215 0.000889
3048.383638 0.101030 0.000889
3048.385953 0.101020 0.000889
3048.388268 0.099306 0.000888
3048.390582 0.098481 0.000887
3048.392897 0.096750 0.000886
3048.395212 0.096971 0.000887
3048.397527 0.091076 0.000884
3048.399842 0.090450 0.000884
3048.402156 0.086243 0.000882
3048.404471 0.082268 0.000879
3048.406786 0.075803 0.000876
3048.409101 0.070422 0.000874
3048.411415 0.065142 0.000871
3048.413730 0.057461 0.000867
3048.416045 0.050014 0.000864
3048.418360 0.044169 0.000861
3048.420675 0.035669 0.000857
3048.422989 0.029099 0.000854
3048.425304 0.021767 0.000850
3048.427619 0.012779 0.000846
3048.429934 0.009214 0.000844
3048.432248 0.002599 0.000841
3048.434563 -0.006012 0.000837
3048.436878 -0.009956 0.000835
3048.439193 -0.016897 0.000832
3048.441508 -0.020599 0.000831
3048.443822 -0.025881 0.000828
3048.446137 -0.027720 0.000827
3048.448452 -0.032690 0.000825
3048.450767 -0.035644 0.000824
3048.453081 -0.039542 0.000821
3048.455396 -0.043143 0.000820
3048.457711 -0.046202 0.000819
3048.460026 -0.049246 0.000817
3048.462341 -0.052600 0.000816
3048.464655 -0.055960 0.000815
3048.466970 -0.057748 0.000813
3048.469285 -0.060415 0.000812
3048.471600 -0.063535 0.000811
3048.473914 -0.068325 0.000809
3048.476229 -0.068283 0.000809
3048.478544 -0.072460 0.000807
3048.480859 -0.074456 0.000806
3048.483174 -0.075517 0.000805
3048.485488 -0.079180 0.000804
3048.487803 -0.079070 0.000804
3048.490118 -0.080846 0.000803
3048.492433 -0.082773 0.000802
3048.494747 -0.082615 0.000802
3048.497062 -0.084112 0.000801
3048.499377 -0.085484 0.000801
3048.501692 -0.085044 0.000801
3048.504007 -0.085589 0.000801
3048.506321 -0.085780 0.000801
3048.508636 -0.087288 0.000800
3048.510951 -0.083789 0.000802
3048.513266 -0.083971 0.000802
3048.515580 -0.081706 0.000803
3048.517895 -0.080683 0.000803
3048.520210 -0.078115 0.000805
3048.522525 -0.074895 0.000806
3048.524840 -0.072454 0.000807
3048.527154 -0.069992 0.000808
3048.529469 -0.064581 0.000810
3048.531784 -0.062708 0.000811
3048.534099 -0.057076 0.000814
3048.536413 -0.053048 0.000815
3048.538728 -0.051193 0.000816
3048.541043 -0.044626 0.000820
3048.543358 -0.042486 0.000820
3048.545673 -0.036575 0.000823
3048.547987 -0.031218 0.000825
3048.550302 -0.026364 0.000828
3048.552617 -0.022750 0.000830
3048.554932 -0.017955 0.000832
3048.557246 -0.013225 0.000834
3048.559561 -0.008285 0.000836
3048.561876 -0.006489 0.000837
3048.564191 -0.000524 0.000840
3048.566506 0.005599 0.000843
3048.568820 0.008590 0.000844
3048.571135 0.014567 0.000847
3048.573450 0.018415 0.000849
3048.575765 0.022522 0.000851
3048.578079 0.027131 0.000853
3048.580394 0.031841 0.000855
3048.582709 0.035663 0.000857
3048.585024 0.040259 0.000859
3048.587339 0.043726 0.000861
3048.589653 0.049097 0.000863
3048.591968 0.052348 0.000865
3048.594283 0.055680 0.000867
3048.596598 0.060139 0.000869
3048.598912 0.063693 0.000871
3048.601227 0.069110 0.000873
3048.603542 0.073235 0.000875
3048.605857 0.075472 0.000876
3048.608172 0.076754 0.000877
3048.610486 0.081156 0.000879
3048.612801 0.085577 0.000881
3048.615116 0.089235 0.000883
3048.617431 0.091670 0.000884
3048.619745 0.092621 0.000885
3048.622060 0.097554 0.000888
3048.624375 0.096745 0.000887
3048.626690 0.098976 0.000888
3048.629005 0.102492 0.000890
3048.631319 0.102172 0.000890
3048.633634 0.105938 0.000892
3048.635949 0.105286 0.000892
3048.638264 0.105889 0.000892
3048.640578 0.105032 0.000891
3048.642893 0.104011 0.000891
3048.645208 0.102740 0.000890
3048.647523 0.102624 0.000890
3048.649838 0.098754 0.000888
3048.652152 0.098065 0.000888
3048.654467 0.096183 0.000887
3048.656782 0.090339 0.000884
3048.659097 0.086306 0.000882
3048.661411 0.082807 0.000881
3048.663726 0.080459 0.000879
3048.666041 0.072383 0.000875
3048.668356 0.068118 0.000873
3048.670671 0.063558 0.000871
3048.672985 0.059749 0.000869
3048.675300 0.051573 0.000865
3048.677615 0.047162 0.000863
3048.679930 0.041564 0.000860
3048.682244 0.035164 0.000857
3048.684559 0.028512 0.000854
3048.686874 0.023715 0.000852
3048.689189 0.016704 0.000848
3048.691504 0.009261 0.000845
3048.693818 0.002765 0.000841
3048.696133 -0.003160 0.000839
3048.698448 -0.010891 0.000835
3048.700763 -0.015913 0.000833
3048.703077 -0.022112 0.000830
3048.705392 -0.028413 0.000827
3048.707707 -0.036197 0.000824
3048.710022 -0.041591 0.000821
3048.712337 -0.045834 0.000819
