# Time Mag MagErr
3539.534883 0.106090 0.000587
3539.537198 0.096710 0.000584
3539.539513 0.088048 0.000582
3539.541827 0.075409 0.000578
3539.544142 0.061449 0.000573
3539.546457 0.045589 0.000568
3539.548772 0.030263 0.000564
3539.551087 0.013535 0.000558
3539.553402 -0.005827 0.000553
3539.555717 -0.024298 0.000547
3539.558031 -0.044924 0.000541
3539.560346 -0.064078 0.000536
3539.562661 -0.082604 0.000530
3539.564976 -0.097741 0.000526
3539.567291 -0.111369 0.000522
3539.569606 -0.123490 0.000519
3539.571921 -0.130789 0.000517
3539.574236 -0.135786 0.000515
3539.576550 -0.137211 0.000515
3539.578865 -0.135562 0.000516
3539.581180 -0.134632 0.000516
3539.583495 -0.132511 0.000516
3539.585810 -0.133292 0.000516
3539.588125 -0.137148 0.000515
3539.590440 -0.142757 0.000514
3539.592754 -0.147235 0.000512
3539.595069 -0.153856 0.000511
3539.597384 -0.158188 0.000510
3539.599699 -0.161298 0.000509
3539.602014 -0.164032 0.000508
3539.604329 -0.164386 0.000508
3539.606644 -0.164783 0.000508
3539.608958 -0.162449 0.000508
3539.611273 -0.161819 0.000509
3539.613588 -0.157870 0.000510
3539.615903 -0.154528 0.000511
3539.618218 -0.151392 0.000512
3539.620533 -0.146570 0.000513
3539.622848 -0.142588 0.000514
3539.625162 -0.137720 0.000515
3539.627477 -0.132448 0.000517
3539.629792 -0.127542 0.000518
3539.632107 -0.120872 0.000520
3539.634422 -0.115744 0.000522
3539.636737 -0.109451 0.000523
3539.639052 -0.104586 0.000525
3539.641367 -0.099272 0.000526
3539.643681 -0.092418 0.000528
3539.645996 -0.086485 0.000530
3539.648311 -0.080067 0.000532
3539.650626 -0.074540 0.000533
3539.652941 -0.069448 0.000535
3539.655256 -0.062817 0.000537
3539.657571 -0.057360 0.000538
3539.659885 -0.052066 0.000540
3539.662200 -0.046242 0.000542
3539.664515 -0.038767 0.000544
3539.666830 -0.032188 0.000546
3539.669145 -0.027071 0.000547
3539.671460 -0.020590 0.000549
3539.673775 -0.014518 0.000551
3539.676089 -0.007714 0.000553
3539.678404 -0.001337 0.000555
3539.680719 0.005212 0.000557
3539.683034 0.011480 0.000559
3539.685349 0.019982 0.000561
3539.687664 0.025914 0.000563
3539.689979 0.032539 0.000565
3539.692293 0.040396 0.000568
3539.694608 0.045880 0.000570
3539.696923 0.053675 0.000572
3539.699238 0.059721 0.000574
3539.701553 0.067852 0.000576
3539.703868 0.073675 0.000578
3539.706183 0.081213 0.000580
3539.708498 0.087646 0.000582
3539.710812 0.095782 0.000585
3539.713127 0.102395 0.000587
3539.715442 0.108369 0.000589
3539.717757 0.114191 0.000591
3539.720072 0.120467 0.000593
3539.722387 0.125750 0.000595
3539.724702 0.130475 0.000596
3539.727016 0.137349 0.000599
3539.729331 0.141491 0.000600
3539.731646 0.146451 0.000602
3539.733961 0.149227 0.000603
3539.736276 0.152669 0.000604
3539.738591 0.155788 0.000605
3539.740906 0.159308 0.000606
3539.743220 0.161521 0.000607
3539.745535 0.162357 0.000607
3539.747850 0.164442 0.000608
3539.750165 0.165050 0.000608
3539.752480 0.164366 0.000608
3539.754795 0.165657 0.000608
3539.757110 0.164363 0.000608
3539.759424 0.162294 0.000607
3539.761739 0.162228 0.000607
3539.764054 0.159736 0.000606
3539.766369 0.158074 0.000606
3539.768684 0.155103 0.000604
3539.770999 0.153721 0.000604
3539.773314 0.149482 0.000603
3539.775628 0.145558 0.000601
3539.777943 0.140982 0.000600
3539.780258 0.136854 0.000598
3539.782573 0.130695 0.000596
3539.784888 0.125674 0.000595
3539.787203 0.117589 0.000592
3539.789518 0.108875 0.000589
3539.791833 0.101068 0.000587
3539.794147 0.090204 0.000583
3539.796462 0.077126 0.000579
3539.798777 0.065927 0.000576
3539.801092 0.051447 0.000571
3539.803407 0.034942 0.000566
3539.805722 0.017104 0.000560
3539.808037 0.000525 0.000555
3539.810351 -0.019304 0.000549
3539.812666 -0.038354 0.000544
3539.814981 -0.058477 0.000537
3539.817296 -0.076319 0.000533
3539.819611 -0.093010 0.000528
3539.821926 -0.106755 0.000524
3539.824241 -0.119216 0.000520
3539.826555 -0.127518 0.000518
3539.828870 -0.132394 0.000517
3539.831185 -0.135553 0.000516
3539.833500 -0.136863 0.000516
3539.835815 -0.135591 0.000516
3539.838130 -0.133171 0.000517
3539.840445 -0.133413 0.000517
3539.842759 -0.135687 0.000516
3539.845074 -0.140157 0.000515
3539.847389 -0.146185 0.000513
3539.849704 -0.151355 0.000512
3539.852019 -0.156171 0.000511
3539.854334 -0.160162 0.000509
3539.856649 -0.161753 0.000509
3539.858963 -0.163559 0.000509
3539.861278 -0.163409 0.000509
3539.863593 -0.162072 0.000509
3539.865908 -0.160169 0.000510
3539.868223 -0.157537 0.000510
3539.870538 -0.155755 0.000511
3539.872853 -0.149453 0.000513
3539.875168 -0.146688 0.000513
3539.877482 -0.141908 0.000515
3539.879797 -0.137974 0.000516
3539.882112 -0.131820 0.000518
3539.884427 -0.127560 0.000519
3539.886742 -0.123010 0.000520
3539.889057 -0.116785 0.000522
3539.891372 -0.112407 0.000523
3539.893686 -0.106272 0.000525
3539.896001 -0.099472 0.000527
3539.898316 -0.094227 0.000528
3539.900631 -0.089078 0.000530
3539.902946 -0.082766 0.000532
3539.905261 -0.078190 0.000533
3539.907576 -0.071966 0.000535
3539.909890 -0.065975 0.000537
3539.912205 -0.059371 0.000538
3539.914520 -0.054660 0.000540
3539.916835 -0.047909 0.000542
3539.919150 -0.042150 0.000543
3539.921465 -0.035160 0.000546
3539.923780 -0.029256 0.000547
3539.926094 -0.023607 0.000549
3539.928409 -0.017972 0.000551
3539.930724 -0.010494 0.000553
3539.933039 -0.005410 0.000554
3539.935354 0.001295 0.000557
3539.937669 0.008104 0.000559
3539.939984 0.014667 0.000560
3539.942298 0.022971 0.000563
3539.944613 0.028714 0.000565
3539.946928 0.035699 0.000567
3539.949243 0.041804 0.000569
3539.951558 0.049511 0.000571
3539.953873 0.055562 0.000573
3539.956188 0.063330 0.000576
3539.958503 0.069722 0.000578
3539.960817 0.076736 0.000580
3539.963132 0.082797 0.000582
3539.965447 0.089634 0.000584
3539.967762 0.097619 0.000587
3539.970077 0.103803 0.000589
3539.972392 0.109969 0.000590
3539.974707 0.116647 0.000593
3539.977021 0.122495 0.000595
3539.979336 0.126626 0.000596
3539.981651 0.133520 0.000598
3539.983966 0.137822 0.000600
3539.986281 0.142961 0.000601
3539.988596 0.146831 0.000602
3539.990911 0.150648 0.000604
3539.993225 0.153205 0.000605
3539.995540 0.156721 0.000606
3539.997855 0.159454 0.000606
3540.000170 0.159080 0.000606
3540.002485 0.162153 0.000607
3540.004800 0.164715 0.000608
3540.007115 0.164531 0.000608
3540.009429 0.163905 0.000608
3540.011744 0.162700 0.000608
3540.014059 0.162557 0.000608
3540.016374 0.162260 0.000607
3540.018689 0.159958 0.000607
3540.021004 0.158506 0.000606
3540.023319 0.155066 0.000605
3540.025633 0.153796 0.000605
3540.027948 0.151968 0.000604
3540.030263 0.146957 0.000603
3540.032578 0.143813 0.000602
3540.034893 0.138900 0.000600
3540.037208 0.134326 0.000599
3540.039523 0.128659 0.000597
3540.041837 0.121201 0.000594
3540.044152 0.113928 0.000592
3540.046467 0.104869 0.000589
3540.048782 0.096725 0.000586
3540.051097 0.084682 0.000582
3540.053412 0.072510 0.000579
3540.055727 0.059891 0.000575
3540.058041 0.042461 0.000569
3540.060356 0.026981 0.000564
3540.062671 0.008843 0.000559
3540.064986 -0.009281 0.000553
3540.067301 -0.029624 0.000547
3540.069616 -0.049688 0.000541
3540.071931 -0.067865 0.000536
3540.074246 -0.084978 0.000531
3540.076560 -0.101673 0.000526
3540.078875 -0.115160 0.000522
3540.081190 -0.125132 0.000519
3540.083505 -0.130306 0.000518
3540.085820 -0.135570 0.000516
3540.088135 -0.135529 0.000517
3540.090450 -0.135901 0.000516
3540.092764 -0.132694 0.000517
3540.095079 -0.133767 0.000517
3540.097394 -0.134473 0.000517
3540.099709 -0.138125 0.000516
3540.102024 -0.144328 0.000514
3540.104339 -0.149391 0.000513
3540.106654 -0.155303 0.000511
3540.108968 -0.159409 0.000510
3540.111283 -0.162139 0.000510
3540.113598 -0.165895 0.000508
3540.115913 -0.164468 0.000509
3540.118228 -0.163902 0.000509
3540.120543 -0.162045 0.000510
3540.122858 -0.161841 0.000510
3540.125172 -0.157842 0.000511
3540.127487 -0.153132 0.000512
3540.129802 -0.149976 0.000513
3540.132117 -0.145886 0.000514
3540.134432 -0.140223 0.000516
3540.136747 -0.135428 0.000517
3540.139062 -0.130950 0.000518
3540.141376 -0.124983 0.000520
3540.143691 -0.119637 0.000521
3540.146006 -0.114417 0.000523
3540.148321 -0.108930 0.000524
3540.150636 -0.102703 0.000526
3540.152951 -0.096570 0.000528
3540.155266 -0.090912 0.000530
3540.157580 -0.085088 0.000531
3540.159895 -0.079180 0.000533
3540.162210 -0.072938 0.000535
3540.164525 -0.066744 0.000537
3540.166840 -0.061083 0.000538
3540.169155 -0.053813 0.000541
3540.171470 -0.048068 0.000542
3540.173784 -0.042193 0.000544
3540.176099 -0.037140 0.000545
3540.178414 -0.030641 0.000547
3540.180729 -0.023792 0.000550
3540.183044 -0.017826 0.000551
3540.185359 -0.011710 0.000553
3540.187674 -0.005069 0.000555
3540.189989 0.001040 0.000557
3540.192303 0.007601 0.000559
3540.194618 0.014474 0.000561
3540.196933 0.021116 0.000563
3540.199248 0.026479 0.000565
3540.201563 0.035328 0.000568
3540.203878 0.042019 0.000570
3540.206193 0.047375 0.000571
3540.208507 0.054039 0.000573
3540.210822 0.061308 0.000575
3540.213137 0.067994 0.000578
3540.215452 0.074577 0.000580
3540.217767 0.080692 0.000582
3540.220082 0.088451 0.000584
3540.222397 0.095897 0.000587
3540.224711 0.101798 0.000589
3540.227026 0.107787 0.000590
3540.229341 0.112527 0.000592
3540.231656 0.120337 0.000594
3540.233971 0.126548 0.000596
3540.236286 0.130982 0.000598
3540.238601 0.137072 0.000600
3540.240915 0.140900 0.000601
3540.243230 0.145360 0.000603
3540.245545 0.148960 0.000604
3540.247860 0.152085 0.000605
3540.250175 0.156021 0.000606
3540.252490 0.159156 0.000607
3540.254805 0.160419 0.000608
3540.257119 0.161991 0.000608
3540.259434 0.161593 0.000608
3540.261749 0.161835 0.000608
3540.264064 0.162643 0.000608
3540.266379 0.162255 0.000608
3540.268694 0.161060 0.000608
3540.271009 0.159879 0.000607
3540.273323 0.159077 0.000607
3540.275638 0.157392 0.000606
3540.277953 0.155288 0.000606
3540.280268 0.153340 0.000605
3540.282583 0.150143 0.000604
3540.284898 0.147327 0.000603
3540.287213 0.141928 0.000601
3540.289527 0.138747 0.000600
3540.291842 0.133321 0.000598
3540.294157 0.128453 0.000597
3540.296472 0.120897 0.000594
3540.298787 0.114801 0.000592
3540.301102 0.105985 0.000589
3540.303417 0.096658 0.000586
3540.305731 0.087348 0.000583
3540.308046 0.075314 0.000579
3540.310361 0.062767 0.000575
3540.312676 0.048457 0.000571
3540.314991 0.032414 0.000566
3540.317306 0.015370 0.000561
3540.319621 -0.003813 0.000555
3540.321935 -0.021675 0.000549
3540.324250 -0.041952 0.000543
3540.326565 -0.061016 0.000537
3540.328880 -0.079833 0.000532
3540.331195 -0.096008 0.000527
3540.333510 -0.110650 0.000523
3540.335825 -0.121163 0.000520
3540.338139 -0.128688 0.000518
3540.340454 -0.134143 0.000517
3540.342769 -0.136655 0.000516
3540.345084 -0.136256 0.000516
3540.347399 -0.134584 0.000517
3540.349714 -0.132892 0.000517
3540.352029 -0.132600 0.000517
3540.354344 -0.136282 0.000516
3540.356658 -0.139773 0.000515
3540.358973 -0.145458 0.000514
3540.361288 -0.151292 0.000512
3540.363603 -0.155294 0.000511
3540.365918 -0.159210 0.000510
3540.368233 -0.162068 0.000509
3540.370548 -0.162637 0.000509
3540.372862 -0.162499 0.000509
3540.375177 -0.161170 0.000510
3540.377492 -0.159104 0.000510
3540.379807 -0.155984 0.000511
3540.382122 -0.154004 0.000512
3540.384437 -0.150211 0.000513
3540.386752 -0.146086 0.000514
3540.389066 -0.141771 0.000515
3540.391381 -0.137243 0.000517
3540.393696 -0.133262 0.000518
3540.396011 -0.126719 0.000520
3540.398326 -0.121208 0.000521
3540.400641 -0.116537 0.000523
3540.402956 -0.110035 0.000524
3540.405270 -0.104895 0.000526
3540.407585 -0.099263 0.000528
3540.409900 -0.094017 0.000529
3540.412215 -0.087438 0.000531
3540.414530 -0.082356 0.000533
3540.416845 -0.076272 0.000535
3540.419160 -0.070646 0.000536
3540.421474 -0.064250 0.000538
3540.423789 -0.058379 0.000540
3540.426104 -0.052212 0.000542
3540.428419 -0.045438 0.000544
3540.430734 -0.040211 0.000545
3540.433049 -0.034347 0.000547
3540.435364 -0.028112 0.000549
3540.437678 -0.020973 0.000551
3540.439993 -0.014870 0.000553
3540.442308 -0.009386 0.000555
3540.444623 -0.002503 0.000557
3540.446938 0.003564 0.000558
3540.449253 0.011287 0.000561
3540.451568 0.016218 0.000562
3540.453882 0.024750 0.000565
3540.456197 0.030927 0.000567
3540.458512 0.038631 0.000569
3540.460827 0.044856 0.000571
3540.463142 0.051685 0.000573
3540.465457 0.058646 0.000575
3540.467772 0.066840 0.000578
3540.470086 0.072570 0.000580
3540.472401 0.080302 0.000582
3540.474716 0.087210 0.000584
3540.477031 0.093299 0.000586
3540.479346 0.099819 0.000589
3540.481661 0.107137 0.000591
3540.483976 0.112580 0.000593
3540.486290 0.118748 0.000595
3540.488605 0.125327 0.000597
3540.490920 0.130204 0.000599
3540.493235 0.135487 0.000600
3540.495550 0.140995 0.000602
3540.497865 0.144364 0.000603
3540.500180 0.149377 0.000605
3540.502494 0.151433 0.000606
3540.504809 0.155839 0.000608
3540.507124 0.158907 0.000609
3540.509439 0.161256 0.000610
3540.511754 0.162361 0.000610
3540.514069 0.163125 0.000611
3540.516384 0.164132 0.000611
3540.518698 0.164158 0.000611
3540.521013 0.164635 0.000612
3540.523328 0.163637 0.000611
3540.525643 0.163377 0.000612
3540.527958 0.160355 0.000611
3540.530273 0.159989 0.000610
3540.532588 0.158656 0.000610
3540.534902 0.156397 0.000609
3540.537217 0.153364 0.000609
3540.539532 0.148708 0.000607
3540.541847 0.146097 0.000606
3540.544162 0.142171 0.000605
3540.546477 0.136713 0.000603
3540.548792 0.132032 0.000602
3540.551106 0.123760 0.000599
3540.553421 0.118600 0.000597
3540.555736 0.110357 0.000595
3540.558051 0.102250 0.000592
3540.560366 0.091362 0.000589
3540.562681 0.080180 0.000585
3540.564996 0.067115 0.000581
3540.567310 0.053368 0.000576
3540.569625 0.036880 0.000571
3540.571940 0.019947 0.000566
3540.574255 0.000610 0.000560
3540.576570 -0.017737 0.000554
3540.578885 -0.037405 0.000548
3540.581200 -0.057719 0.000542
3540.583514 -0.075871 0.000537
3540.585829 -0.093837 0.000531
3540.588144 -0.107822 0.000527
3540.590459 -0.120217 0.000524
3540.592774 -0.128497 0.000522
3540.595089 -0.134607 0.000520
3540.597404 -0.137760 0.000519
3540.599718 -0.137459 0.000519
3540.602033 -0.136320 0.000519
3540.604348 -0.136100 0.000519
3540.606663 -0.133816 0.000520
3540.608978 -0.136433 0.000519
3540.611293 -0.140052 0.000518
3540.613608 -0.145258 0.000517
3540.615922 -0.151823 0.000515
3540.618237 -0.157362 0.000514
3540.620552 -0.160537 0.000513
3540.622867 -0.162637 0.000512
3540.625182 -0.163075 0.000512
3540.627497 -0.164545 0.000511
3540.629812 -0.162638 0.000512
3540.632126 -0.160112 0.000513
3540.634441 -0.157974 0.000513
3540.636756 -0.154372 0.000514
3540.639071 -0.151000 0.000515
3540.641386 -0.147010 0.000516
3540.643701 -0.142022 0.000518
3540.646016 -0.138137 0.000519
3540.648330 -0.133181 0.000520
3540.650645 -0.126771 0.000522
3540.652960 -0.121775 0.000523
3540.655275 -0.115734 0.000525
3540.657590 -0.110205 0.000526
3540.659905 -0.103957 0.000528
3540.662220 -0.099384 0.000529
3540.664534 -0.093417 0.000531
3540.666849 -0.087605 0.000533
3540.669164 -0.082000 0.000534
3540.671479 -0.076293 0.000536
3540.673794 -0.070095 0.000537
3540.676109 -0.063368 0.000540
3540.678424 -0.058081 0.000541
3540.680738 -0.052665 0.000543
3540.683053 -0.045892 0.000545
3540.685368 -0.040231 0.000546
3540.687683 -0.034505 0.000548
3540.689998 -0.028148 0.000550
3540.692313 -0.022289 0.000552
3540.694628 -0.015849 0.000554
3540.696942 -0.010231 0.000555
3540.699257 -0.003013 0.000558
3540.701572 0.002563 0.000559
3540.703887 0.009643 0.000562
3540.706202 0.015446 0.000563
3540.708517 0.022748 0.000566
3540.710832 0.028448 0.000568
3540.713146 0.036461 0.000570
3540.715461 0.043305 0.000572
3540.717776 0.050222 0.000574
3540.720091 0.056516 0.000576
3540.722406 0.062175 0.000578
3540.724721 0.070799 0.000581
3540.727036 0.077362 0.000583
3540.729350 0.084135 0.000586
3540.731665 0.090947 0.000588
3540.733980 0.097127 0.000590
3540.736295 0.104367 0.000592
3540.738610 0.110220 0.000594
3540.740925 0.116495 0.000597
3540.743240 0.122763 0.000599
3540.745554 0.128279 0.000601
3540.747869 0.134691 0.000603
3540.750184 0.138428 0.000604
3540.752499 0.143813 0.000606
3540.754814 0.147175 0.000607
3540.757129 0.150771 0.000608
3540.759444 0.154475 0.000610
3540.761758 0.156657 0.000610
3540.764073 0.159835 0.000612
3540.766388 0.161282 0.000612
3540.768703 0.161589 0.000612
3540.771018 0.164091 0.000613
3540.773333 0.163856 0.000613
3540.775648 0.162996 0.000613
3540.777962 0.163426 0.000613
3540.780277 0.161328 0.000612
3540.782592 0.161615 0.000612
3540.784907 0.160283 0.000612
3540.787222 0.158647 0.000611
3540.789537 0.155382 0.000610
3540.791852 0.152936 0.000609
3540.794166 0.149904 0.000608
3540.796481 0.146216 0.000607
3540.798796 0.143140 0.000606
3540.801111 0.138891 0.000605
3540.803426 0.132713 0.000603
3540.805741 0.126155 0.000600
3540.808056 0.122762 0.000600
3540.810370 0.114585 0.000597
3540.812685 0.106285 0.000594
3540.815000 0.096428 0.000591
3540.817315 0.085787 0.000587
3540.819630 0.073315 0.000583
3540.821945 0.059953 0.000579
3540.824260 0.045040 0.000574
3540.826574 0.029350 0.000569
3540.828889 0.011475 0.000564
3540.831204 -0.007822 0.000558
3540.833519 -0.027514 0.000552
3540.835834 -0.047969 0.000546
3540.838149 -0.066347 0.000540
3540.840464 -0.085801 0.000534
3540.842778 -0.101352 0.000530
3540.845093 -0.115408 0.000526
3540.847408 -0.126085 0.000523
3540.849723 -0.133063 0.000521
3540.852038 -0.136923 0.000520
3540.854353 -0.138657 0.000519
3540.856668 -0.137585 0.000520
3540.858982 -0.136207 0.000520
3540.861297 -0.135099 0.000521
3540.863612 -0.135056 0.000521
3540.865927 -0.138263 0.000520
3540.868242 -0.143591 0.000518
3540.870557 -0.148911 0.000517
3540.872872 -0.155987 0.000515
3540.875186 -0.159587 0.000514
3540.877501 -0.163745 0.000513
3540.879816 -0.165016 0.000512
3540.882131 -0.165544 0.000512
3540.884446 -0.165654 0.000512
3540.886761 -0.164201 0.000513
3540.889076 -0.160522 0.000514
3540.891390 -0.158816 0.000514
3540.893705 -0.154227 0.000515
3540.896020 -0.151173 0.000516
3540.898335 -0.146638 0.000518
3540.900650 -0.142752 0.000519
3540.902965 -0.136781 0.000520
3540.905280 -0.131760 0.000522
3540.907594 -0.125876 0.000524
3540.909909 -0.121487 0.000525
3540.912224 -0.115400 0.000527
3540.914539 -0.109947 0.000528
3540.916854 -0.104175 0.000530
3540.919169 -0.098282 0.000531
3540.921484 -0.091732 0.000533
3540.923798 -0.086031 0.000535
3540.926113 -0.079906 0.000537
3540.928428 -0.074606 0.000538
3540.930743 -0.067723 0.000540
3540.933058 -0.061514 0.000542
3540.935373 -0.055520 0.000544
3540.937688 -0.048642 0.000546
3540.940002 -0.043746 0.000547
3540.942317 -0.037032 0.000549
3540.944632 -0.030312 0.000551
3540.946947 -0.025052 0.000553
3540.949262 -0.018614 0.000555
3540.951577 -0.012696 0.000557
3540.953892 -0.004945 0.000559
3540.956206 0.001658 0.000561
3540.958521 0.007803 0.000563
3540.960836 0.014441 0.000565
3540.963151 0.021944 0.000567
3540.965466 0.028494 0.000569
3540.967781 0.034229 0.000571
3540.970096 0.040836 0.000573
3540.972410 0.047640 0.000575
3540.974725 0.055767 0.000578
3540.977040 0.061938 0.000580
3540.979355 0.069628 0.000582
3540.981670 0.075404 0.000584
3540.983985 0.082284 0.000586
3540.986300 0.090190 0.000589
3540.988614 0.097125 0.000591
3540.990929 0.103565 0.000593
3540.993244 0.110482 0.000595
3540.995559 0.116511 0.000597
3540.997874 0.122748 0.000599
3541.000189 0.128267 0.000601
3541.002504 0.132605 0.000603
3541.004818 0.137836 0.000604
3541.007133 0.144467 0.000607
3541.009448 0.148076 0.000608
3541.011763 0.150505 0.000609
3541.014078 0.155234 0.000610
3541.016393 0.157149 0.000611
3541.018708 0.159382 0.000612
3541.021022 0.162258 0.000613
3541.023337 0.163118 0.000613
3541.025652 0.164921 0.000614
3541.027967 0.164518 0.000614
3541.030282 0.165805 0.000615
3541.032597 0.164282 0.000614
3541.034912 0.164413 0.000614
3541.037226 0.163002 0.000614
3541.039541 0.161503 0.000613
3541.041856 0.159902 0.000613
3541.044171 0.158806 0.000613
3541.046486 0.155645 0.000612
3541.048801 0.151958 0.000610
3541.051116 0.149157 0.000609
3541.053430 0.144935 0.000608
3541.055745 0.138728 0.000606
3541.058060 0.135691 0.000605
3541.060375 0.128876 0.000603
3541.062690 0.123231 0.000601
3541.065005 0.115545 0.000599
3541.067320 0.108270 0.000596
3541.069634 0.098857 0.000593
3541.071949 0.087723 0.000589
3541.074264 0.077361 0.000586
3541.076579 0.062984 0.000581
3541.078894 0.048752 0.000577
3541.081209 0.033357 0.000572
3541.083523 0.015355 0.000566
3541.085838 -0.003542 0.000560
3541.088153 -0.022722 0.000555
3541.090468 -0.041992 0.000549
3541.092783 -0.060766 0.000543
3541.095098 -0.078394 0.000538
3541.097413 -0.096122 0.000532
3541.099727 -0.110329 0.000529
3541.102042 -0.121428 0.000525
3541.104357 -0.129705 0.000523
3541.106672 -0.135539 0.000521
3541.108987 -0.137224 0.000521
3541.111302 -0.137289 0.000521
3541.113617 -0.136599 0.000521
3541.115931 -0.133922 0.000522
3541.118246 -0.135463 0.000522
3541.120561 -0.137255 0.000521
3541.122876 -0.141246 0.000520
3541.125191 -0.146260 0.000519
3541.127506 -0.151656 0.000517
3541.129821 -0.157124 0.000515
3541.132135 -0.160235 0.000515
3541.134450 -0.163291 0.000514
3541.136765 -0.163785 0.000513
3541.139080 -0.163352 0.000514
3541.141395 -0.161662 0.000514
3541.143710 -0.160143 0.000515
3541.146025 -0.157497 0.000515
3541.148339 -0.155238 0.000516
3541.150654 -0.150815 0.000517
3541.152969 -0.146585 0.000518
3541.155284 -0.142717 0.000520
3541.157599 -0.136969 0.000521
3541.159914 -0.133235 0.000522
3541.162229 -0.127738 0.000524
3541.164543 -0.123038 0.000525
3541.166858 -0.117125 0.000527
3541.169173 -0.111430 0.000528
3541.171488 -0.106711 0.000530
3541.173803 -0.100665 0.000531
3541.176118 -0.094538 0.000533
3541.178433 -0.088121 0.000535
3541.180747 -0.082981 0.000537
3541.183062 -0.076229 0.000539
3541.185377 -0.070444 0.000540
3541.187692 -0.064905 0.000542
3541.190007 -0.059381 0.000544
3541.192322 -0.053655 0.000545
3541.194637 -0.046688 0.000547
3541.196951 -0.040720 0.000549
3541.199266 -0.033671 0.000551
3541.201581 -0.029170 0.000553
3541.203896 -0.022160 0.000555
3541.206211 -0.017676 0.000556
3541.208526 -0.010732 0.000558
3541.210841 -0.003762 0.000560
3541.213155 0.003243 0.000563
3541.215470 0.010361 0.000565
3541.217785 0.015768 0.000566
3541.220100 0.022702 0.000568
3541.222415 0.030180 0.000571
3541.224730 0.037430 0.000573
3541.227045 0.043625 0.000575
3541.229359 0.051334 0.000577
3541.231674 0.057907 0.000579
3541.233989 0.063967 0.000581
3541.236304 0.070765 0.000583
3541.238619 0.079161 0.000586
3541.240934 0.085267 0.000588
3541.243248 0.092183 0.000590
3541.245563 0.099465 0.000593
3541.247878 0.105863 0.000595
3541.250193 0.112564 0.000597
3541.252508 0.118368 0.000599
3541.254823 0.124935 0.000601
3541.257138 0.129752 0.000602
3541.259452 0.134620 0.000604
3541.261767 0.139817 0.000606
3541.264082 0.144624 0.000607
3541.266397 0.148136 0.000608
3541.268712 0.152510 0.000610
3541.271027 0.155585 0.000611
3541.273342 0.157486 0.000612
3541.275656 0.160641 0.000613
3541.277971 0.162811 0.000614
3541.280286 0.163803 0.000614
3541.282601 0.164020 0.000614
3541.284916 0.164660 0.000614
3541.287231 0.164719 0.000614
3541.289546 0.163716 0.000614
3541.291860 0.163679 0.000614
3541.294175 0.162634 0.000614
3541.296490 0.161448 0.000613
3541.298805 0.159550 0.000613
3541.301120 0.157946 0.000612
3541.303435 0.154038 0.000611
3541.305750 0.152318 0.000610
3541.308064 0.148009 0.000609
3541.310379 0.145122 0.000608
3541.312694 0.138995 0.000606
3541.315009 0.133975 0.000604
3541.317324 0.128067 0.000603
3541.319639 0.121504 0.000600
3541.321954 0.113978 0.000598
3541.324268 0.106378 0.000595
3541.326583 0.096284 0.000592
3541.328898 0.083944 0.000588
3541.331213 0.072756 0.000584
3541.333528 0.057386 0.000579
3541.335843 0.042006 0.000574
3541.338158 0.024777 0.000569
3541.340472 0.007628 0.000564
3541.342787 -0.013655 0.000557
3541.345102 -0.033294 0.000551
3541.347417 -0.053013 0.000545
3541.349732 -0.073415 0.000539
3541.352047 -0.090609 0.000534
3541.354362 -0.105716 0.000530
3541.356676 -0.119001 0.000526
3541.358991 -0.127995 0.000523
3541.361306 -0.133830 0.000522
3541.363621 -0.136756 0.000521
3541.365936 -0.137847 0.000521
3541.368251 -0.136964 0.000521
3541.370565 -0.134899 0.000521
3541.372880 -0.133995 0.000522
3541.375195 -0.134429 0.000522
3541.377510 -0.139130 0.000520
3541.379825 -0.145747 0.000519
3541.382140 -0.152903 0.000517
3541.384455 -0.157224 0.000515
3541.386769 -0.161646 0.000514
3541.389084 -0.164207 0.000514
3541.391399 -0.165578 0.000513
3541.393714 -0.165342 0.000513
3541.396029 -0.164339 0.000513
3541.398344 -0.163561 0.000514
3541.400659 -0.160281 0.000515
3541.402973 -0.156893 0.000516
3541.405288 -0.153334 0.000517
3541.407603 -0.149494 0.000518
3541.409918 -0.144805 0.000519
3541.412233 -0.140157 0.000521
3541.414548 -0.135879 0.000522
3541.416863 -0.129394 0.000524
3541.419177 -0.124731 0.000525
3541.421492 -0.119533 0.000527
3541.423807 -0.112472 0.000529
3541.426122 -0.107370 0.000530
3541.428437 -0.101891 0.000532
3541.430752 -0.095213 0.000534
3541.433067 -0.088929 0.000536
3541.435381 -0.083474 0.000537
3541.437696 -0.077729 0.000539
3541.440011 -0.071566 0.000541
3541.442326 -0.065216 0.000543
3541.444641 -0.060822 0.000544
3541.446956 -0.054363 0.000546
3541.449271 -0.047661 0.000548
3541.451585 -0.042236 0.000550
3541.453900 -0.035314 0.000552
3541.456215 -0.029052 0.000554
3541.458530 -0.023798 0.000556
3541.460845 -0.017653 0.000558
3541.463160 -0.011324 0.000560
3541.465475 -0.005644 0.000561
3541.467789 0.001027 0.000563
3541.470104 0.008347 0.000566
3541.472419 0.014013 0.000568
3541.474734 0.021063 0.000570
3541.477049 0.027121 0.000572
3541.479364 0.034549 0.000575
3541.481678 0.040072 0.000576
3541.483993 0.047135 0.000579
3541.486308 0.054214 0.000581
3541.488623 0.062311 0.000584
3541.490938 0.069670 0.000587
3541.493253 0.074595 0.000588
